"gene_name"	"baseMean"	"log2FoldChange"	"lfcSE"	"stat"	"pvalue"	"padj"
"AC000123.2"	83.0164475886457	-0.581429932772217	0.210194097829286	-2.76615727452271	0.005672117182334	0.155778452940816
"AC000123.3"	8.57555962631148	-0.982084150614527	0.316655752046598	-3.10142526787263	0.00192591478697528	0.0762101260957838
"AC002056.3"	89.358173741754	-0.173479426140716	0.12087272644481	-1.43522390239063	0.151223304455651	0.999997518485951
"AC002056.5"	5.56887600581708	0.797054021313421	0.342765734005277	2.32536085798223	0.0200526726249448	0.357890221687431
"AC002059.10"	2.92835563441943	0.437822094412816	0.543711320589322	0.805247339596066	0.420676963470541	0.999997518485951
"AC002075.4"	3.15059972150194	0.158351649972015	0.491430858232834	0.322225695271642	0.747281719738746	0.999997518485951
"AC002116.7"	12.1051570362029	-0.536846906869137	0.242391329280378	-2.21479418617387	0.0267741944637854	0.431103565713857
"AC002117.1"	1.30508108545041	-0.626042232105095	0.766946720655853	-0.816278647843668	0.414340783691862	0.999997518485951
"AC002310.10"	4.84018453824783	0.332487963039757	0.450563119114811	0.737938701447585	0.460551699634849	0.999997518485951
"AC002310.12"	49.0999412390303	-0.344386919127609	0.150845588382421	-2.28304269830235	0.0224278533561492	0.384785238688
"AC002310.14"	2.64334213339268	0.249315093657095	0.480442800711569	0.518927733515503	0.603811137026649	0.999997518485951
"AC002310.7"	4.45210034830966	0.422756454777538	0.465100712287949	0.908956799265886	0.36337293002112	0.999997518485951
"AC002365.5"	2.35385621803612	-0.331000060923087	0.505344875535319	-0.654998352506206	0.512468814783451	0.999997518485951
"AC002368.4"	2.12946035426968	0.387580489401379	0.536087029582981	0.722980538631713	0.469691840792235	0.999997518485951
"AC002398.11"	2.19969028897416	0.566881472635493	0.812594633027633	0.69761902133584	0.485415482764725	0.999997518485951
"AC002463.3"	61.5562717095604	0.428571018374972	0.160845846430475	2.66448296854355	0.00771067707622543	0.189528193400275
"AC002467.7"	47.4601270470274	-0.0160352347947189	0.183730105898664	-0.0872760330501476	0.930452104169469	0.999997518485951
"AC002480.2"	21.9205022485955	0.116223717689434	0.378499241648235	0.307064598553273	0.758794203077796	0.999997518485951
"AC002480.3"	67.6909796101111	-0.231173484040186	0.265381138202502	-0.871099904107678	0.383699606487222	0.999997518485951
"AC002480.4"	1.3546138863665	-0.621213548367836	0.563960194109256	-1.10152020454034	0.270670315908958	0.999997518485951
"AC002480.5"	12.4473120371253	-0.36038126327227	0.483845674569197	-0.74482687810146	0.456376384027784	0.999997518485951
"AC002486.3"	2.96384268203413	0.0261520415024506	0.472001685309609	0.0554066697564782	0.955814482304745	0.999997518485951
"AC002519.6"	2.39495511842792	0.149719799307123	0.482762100269228	0.310131634657375	0.756460856466775	0.999997518485951
"AC002519.8"	7.84720253997662	-0.411788340109192	0.337508256246712	-1.22008375347175	0.222433126722664	0.999997518485951
"AC002550.5"	5.07723908252941	0.836532682908932	0.782851045518359	1.06857196870067	0.285262585092853	0.999997518485951
"AC002550.6"	5.65575293139415	-0.491564394435145	0.387098156342085	-1.26987015148877	0.204130887000154	0.999997518485951
"AC003005.2"	2.43218381850778	-0.149449705215014	0.578382428916218	-0.258392540546322	0.796103972964378	0.999997518485951
"AC003088.1"	9.19098713770847	0.43137254255835	0.329743437774885	1.30820660289484	0.190803243114884	0.999997518485951
"AC003090.1"	3.61487990499794	-0.508610069852604	0.465375391505616	-1.09290280306209	0.274436477445501	0.999997518485951
"AC003102.3"	144.714760314605	-0.00634396851963972	0.1613365337666	-0.0393213388904049	0.968634193796819	0.999997518485951
"AC003104.1"	7.21192122588141	0.358492332805587	0.361279007209219	0.992286641769866	0.321057717743648	0.999997518485951
"AC003665.1"	10.8401094568115	-1.18160015404751	0.346445461174135	-3.4106382864505	0.000648110090346511	0.0355992600166865
"AC003682.17"	1.30855415116554	-0.165869635146741	0.772265773742736	-0.214783097718892	0.829936431434585	0.999997518485951
"AC003973.3"	5941.67016548786	0.151101296945166	0.136873252427086	1.1039505108981	0.269614606054498	0.999997518485951
"AC003973.4"	1.39187876333748	-0.673319161714824	0.672370229163094	-1.00141132446169	0.316627991423878	0.999997518485951
"AC003986.7"	1.88024126182471	0.40333793904698	0.517886117930109	0.778815892302818	0.436088174675476	0.999997518485951
"AC004004.2"	34.1250465735928	0.123079885482181	0.143557161648255	0.857358031247179	0.391247046134591	0.999997518485951
"AC004019.10"	1.51514325743713	1.02808034414071	0.572195078740687	1.79673048989403	0.0723784160831176	0.768937981560055
"AC004019.13"	7.25138946319851	0.393851188596938	0.289131283085367	1.36218808422972	0.173138535334516	0.999997518485951
"AC004041.2"	1.53152175342512	0.300832962491159	0.88542498591604	0.339761094701799	0.73403644867928	0.999997518485951
"AC004057.1"	74.3321318553045	-0.250910874918562	0.251615446744614	-0.997199806946802	0.318667534656268	0.999997518485951
"AC004066.3"	3.58027973480645	-0.809446670306783	0.530425550884339	-1.52603257697004	0.12700175162732	0.999997518485951
"AC004069.2"	5.66755340649086	-0.303492264832114	0.48854627601441	-0.621214979485715	0.534458184818867	0.999997518485951
"AC004076.5"	34.6191178582603	0.035005654830952	0.168796071399259	0.207384298347513	0.835709744155667	0.999997518485951
"AC004156.3"	1.51208847190387	-0.465199747333025	0.867793653298584	-0.536071847915397	0.591908895751524	0.999997518485951
"AC004158.2"	177.347224160585	0.130253212613034	0.0925634931348282	1.40717693554744	0.159374929078312	0.999997518485951
"AC004381.6"	194.268972044701	-0.389547231593381	0.173151455769638	-2.24974852138488	0.024464913514491	0.404990344858856
"AC004383.3"	3.46699231706499	0.665403763187771	0.454529231669197	1.46394052753035	0.143210198749559	0.999997518485951
"AC004386.4"	2.06761210772893	0.220274429418514	0.945592920106494	0.232948475749699	0.81580141550032	0.999997518485951
"AC004447.2"	6.00924282410429	-0.794690596952888	0.594342931476209	-1.33709102080017	0.181192927797115	0.999997518485951
"AC004449.6"	3.27452896367886	0.101810113870537	0.383656311330445	0.265368015236032	0.790725973273854	0.999997518485951
"AC004453.8"	115.26644611523	-0.0112735360304567	0.466136133550472	-0.0241850721689141	0.980704985332172	0.999997518485951
"AC004471.10"	2.23582161154664	0.615254898229798	0.429949628261093	1.43099297635903	0.152432228111294	0.999997518485951
"AC004485.3"	12.1576882022986	-1.27941759390536	0.408760028685208	-3.12999682973076	0.00174808189677346	0.0711151498914656
"AC004490.1"	2.82190727907856	0.994952626042208	0.566482649140808	1.7563691095416	0.0790254038177361	0.799183462337557
"AC004538.3"	9.67462046843129	-1.1444438768145	0.305641209379319	-3.74440305068344	0.000180823181191236	0.013519531704298
"AC004540.5"	2.40569012630169	0.0834046824007996	0.481543797885179	0.173202692604686	0.862492107237332	0.999997518485951
"AC004549.6"	4.99748961345113	0.15428065685898	0.500640995353888	0.308166247452276	0.757955834098632	0.999997518485951
"AC004837.5"	2.80858024190305	-0.995977267878019	0.637631522090225	-1.56199502906177	0.118289159907089	0.978077265036293
"AC004840.9"	126.846514970247	0.220943319315629	0.222228976658454	0.994214717800726	0.320118344305073	0.999997518485951
"AC004854.4"	3.3126468198498	-0.0326201925986206	0.455859910490549	-0.0715574935368153	0.942954068556221	0.999997518485951
"AC004870.5"	7.12942822646936	0.920785953483854	0.3736533319464	2.46427871708618	0.0137289306984127	0.277404622279348
"AC004893.11"	119.765300018008	0.443328875434875	0.281574611460902	1.57446324132257	0.1153803932101	0.96562853833425
"AC004951.5"	8.12647176703094	-0.099238404553948	0.35725879817248	-0.277777356531432	0.781183274253024	0.999997518485951
"AC004951.6"	15.1372311092447	0.0831563278450027	0.206413506993947	0.402862821605184	0.687049143067636	0.999997518485951
"AC004967.7"	64.5213395699445	0.181043481522783	0.177245252545897	1.02142922827173	0.307051123431713	0.999997518485951
"AC004980.9"	5.11622971739987	0.280613396497958	0.300380100138419	0.934194363636765	0.350203642630534	0.999997518485951
"AC004985.12"	2.09748144091708	0.390245121246576	0.54430648268915	0.71695842996131	0.473399747048343	0.999997518485951
"AC004987.9"	153.190303851149	0.0976551819397267	0.147780613573157	0.660811858731277	0.508732976794442	0.999997518485951
"AC005014.5"	3.88023503607233	0.0901585623467746	0.989141321493654	0.0911483125693612	0.927374744502491	0.999997518485951
"AC005019.2"	2.03944204885802	-0.251506116650134	0.85382776547841	-0.2945630568821	0.76832768690913	0.999997518485951
"AC005019.3"	9.70113679381015	-0.612722466333891	0.364573922720768	-1.6806535743457	0.0928302231323532	0.864916981186981
"AC005037.3"	1.87900520693647	0.36387505940608	0.724768007702899	0.502057286661088	0.615627224662114	0.999997518485951
"AC005042.2"	3.80331436028774	0.34972249531776	0.439177137946405	0.796313070741943	0.42585009026499	0.999997518485951
"AC005042.4"	10.4691437296636	-0.124200901307943	0.238177820637963	-0.521462917811862	0.60204433137642	0.999997518485951
"AC005062.2"	27.1329260258616	0.101570995549578	0.307643668701725	0.330157925817924	0.741280636266874	0.999997518485951
"AC005071.1"	13.9003556282145	0.536370257750503	0.228527468245931	2.34707128148501	0.0189216344811769	0.346539766577385
"AC005076.5"	15.5490748520012	-0.122101783025372	0.202682836563055	-0.602427837975251	0.546889384320461	0.999997518485951
"AC005077.12"	13.5560220593094	0.177841762112266	0.297475838126963	0.597835989746375	0.549949373976187	0.999997518485951
"AC005077.14"	18.1341451308124	0.0699526214085223	0.354076139742848	0.197563782352932	0.843386373715318	0.999997518485951
"AC005077.7"	5.38390476767424	-0.41907627469466	0.366281284893188	-1.14413783062072	0.252566480829008	0.999997518485951
"AC005082.12"	170.829537237673	0.688764039280119	0.153021239492769	4.50110090313746	6.76024018573954e-06	0.00110598983253793
"AC005152.3"	6.29003975836486	0.388051078470695	0.402632379064431	0.963785077028286	0.335153689901915	0.999997518485951
"AC005154.6"	518.951711435396	-0.0218348730147106	0.0819776473820453	-0.266351544744291	0.78996847933239	0.999997518485951
"AC005154.7"	3.00540050769552	-0.819074363802376	0.488515957027806	-1.67665836093816	0.0936093073912829	0.869096752911616
"AC005176.2"	107.077091059356	-0.988986558912933	0.688593652875156	-1.43624117762851	0.150933725576605	0.999997518485951
"AC005224.2"	35.1799467517736	-0.0386938549977358	0.243823383586991	-0.158696243274512	0.873908198102722	0.999997518485951
"AC005229.5"	1.31793953653003	0.246154135110418	1.13110283909879	0.217623125503374	0.827722764759596	0.999997518485951
"AC005253.2"	8.20454625111699	0.26220769830233	0.656248156482028	0.399555710309276	0.689483783101411	0.999997518485951
"AC005253.4"	10.6824346508051	0.924885252707246	0.730605844294313	1.26591548634625	0.205543341362809	0.999997518485951
"AC005255.3"	73.3659867146355	0.37574532743687	0.607086895677547	0.618931705019781	0.535961350924464	0.999997518485951
"AC005262.2"	3.37442193216787	0.147713180807823	0.819401746966652	0.180269545866412	0.85694096285674	0.999997518485951
"AC005262.3"	2.71572387249029	1.22371540188704	0.712743195101279	1.71690927433288	0.085995750085667	0.831010058782739
"AC005306.3"	24.0487741431874	1.02995167054282	0.304536589114135	3.38202931062847	0.000719524669383741	0.0382782092471105
"AC005307.1"	1.27486161524702	1.81770781879709	0.905829144630564	2.00667844435324	0.0447839126702216	0.591225363364357
"AC005307.3"	22.3172248059056	1.20064861607254	0.346133255411277	3.4687467826399	0.000522892040965661	0.0303656580278341
"AC005324.6"	1.29459214081709	0.253819311652597	0.694557309286823	0.365440415439901	0.714782677081625	0.999997518485951
"AC005329.7"	36.7483279581021	0.467655883211508	0.34323749431704	1.36248484199557	0.173044924649423	0.999997518485951
"AC005336.4"	4.85561821555884	-0.360129675804919	0.325855762923142	-1.10518123900684	0.269081064474021	0.999997518485951
"AC005336.5"	8.44362112855722	0.162613355497029	0.507814602586979	0.320221897260578	0.748800124855855	0.999997518485951
"AC005339.2"	5.30756938369613	0.409197201568835	0.344818692567472	1.18670249145141	0.235344991954602	0.999997518485951
"AC005355.1"	139.902912104538	-0.113938991947683	0.235785198148627	-0.483232165726796	0.628930898822341	0.999997518485951
"AC005355.2"	5.53309802770981	-0.288964717453478	0.297084228405651	-0.972669330190474	0.330717672977049	0.999997518485951
"AC005363.11"	1.86412360535048	0.0344954226590883	0.487731821755361	0.0707262087901877	0.943615661467252	0.999997518485951
"AC005498.3"	2.52565301913325	-0.442879272553896	0.460890785968744	-0.960920213718332	0.336592286356241	0.999997518485951
"AC005519.4"	45.1019091842346	0.585423513727347	0.233165326417777	2.5107657417227	0.012046961101789	0.252961046074779
"AC005523.2"	9.00204882941437	-0.437029198922513	0.652007357047604	-0.670282619051191	0.502677644873933	0.999997518485951
"AC005532.5"	1.49202998425888	-0.469844255009139	0.649722098838176	-0.723146489628886	0.46958988994869	0.999997518485951
"AC005534.8"	4.92589533359564	-2.39443934266576	0.568989840625048	-4.20822863908328	2.57380372600714e-05	0.00302397094140529
"AC005537.2"	6.65196500551605	-0.282108295680099	0.395727384903606	-0.712885452061441	0.475916642104342	0.999997518485951
"AC005540.3"	3.25624409955239	0.507500786644218	0.762821657275523	0.665294150741336	0.505862371074615	0.999997518485951
"AC005546.2"	7.65572699554835	0.734568569786785	0.370600877018422	1.98210154195148	0.0474678770168588	0.610501900939567
"AC005562.1"	43.736470650155	-0.0976011430630922	0.17877343288633	-0.545948810666684	0.585101124881073	0.999997518485951
"AC005578.3"	1.54875420288631	1.02014286769762	0.763582678342755	1.33599529773474	0.181550810267131	0.999997518485951
"AC005592.1"	1.80621669761023	-1.1455308002321	0.650040982774733	-1.76224396705319	0.0780280864940135	0.795205168898693
"AC005592.3"	1.29932380861456	-0.900260675984942	1.04477936416925	-0.861675399476117	0.388866166621281	0.999997518485951
"AC005606.14"	9.35261425967942	0.20499418782175	0.465456607397458	0.440415249378344	0.659636382233768	0.999997518485951
"AC005606.15"	4.51210578758796	0.906628604126658	0.669402650797293	1.3543845442602	0.17561372594767	0.999997518485951
"AC005609.18"	2.52334218651471	-0.833195341060823	0.450091156352784	-1.85117021141326	0.0641450697888294	0.725087100176107
"AC005618.6"	7.40718945690624	-0.0378365494303483	0.308528258846075	-0.122635604180507	0.902395659176794	0.999997518485951
"AC005618.9"	4.67594047983454	0.376128702011397	0.472394595933178	0.796217199031212	0.425905802540894	0.999997518485951
"AC005624.2"	4.40350701078157	-0.395349407372365	0.374423665559707	-1.05588787178123	0.291019445763134	0.999997518485951
"AC005682.5"	507.712975331197	-0.15402569894431	0.106108751101536	-1.45158337408874	0.146617484389504	0.999997518485951
"AC005682.7"	1.99520410972626	-1.70173707319971	0.555237364618241	-3.06488212364771	0.00217755802637728	0.0825194156197517
